,tId,tweet,aScore,sScore,cScore,nScore,cn,cas,mScore,uId,stTime
277,9.33208e+17,@DeanWilliamFos1 @markknoller @BretBaier Camp David is paid for by the people. Trump properties profit from the people,2.0,0.052381993006993005,0.0,-8,2.052381993006993,2.052381993006993,0.684127331002331,1009883190.0,22-11-2017 05:39
278,9.35891e+17,@robreiner Trump is a true bottom dweller,2.0,0.05043498168498169,0.0,-9,2.050434981684982,2.050434981684982,0.6834783272283272,1009899738.0,29-11-2017 15:18
279,9.33509e+17,@RepLouBarletta @realDonaldTrump How about you do a tax reform that benefits the middle class the poor and not the filthy rich,0.0,-0.05181623931623932,2.875,-25,2.8231837606837606,2.8231837606837606,0.9410612535612536,100992421.0,23-11-2017 01:35
280,9.38994e+17,This Just in: Trump will name Russian cross dresser new mayor of American Jerusalem,0.0,-0.0021043771043771048,0.0,1,-0.0021043771043771048,-0.0021043771043771048,-0.0007014590347923683,1009952498.0,08-12-2017 04:48
281,9.332e+17,"Weve met too many people from the UK tonight, they all think Trump is equivalent to shit, coincidence? I think not.",-4.0,-0.11678685897435899,-0.625,-10,-4.741786858974359,-4.741786858974359,-1.5805956196581195,1009958796.0,22-11-2017 05:06
282,9.36042e+17,"@cpinckard @realDonaldTrump If your daughter is in grad school, she aint paying federal taxes, numbnuts!",0.0,0.009178321678321678,0,-28,0.009178321678321678,0.009178321678321678,0.0030594405594405595,101001459.0,30-11-2017 01:21
283,9.33515e+17,@realDonaldTrump @BarackObama This tweet surely did not age well... 6 years ago to the day. #Sad,-2.0,0.005205128205128203,0,-24,-1.9947948717948718,-1.9947948717948718,-0.664931623931624,101005636.0,23-11-2017 01:58
284,9.36639e+17,@realDonaldTrump oh Lucy you got some splaing to do.,0.0,-0.006143162393162395,-0.375,-19,-0.38114316239316237,-0.38114316239316237,-0.12704772079772078,101005827.0,01-12-2017 16:52
285,9.36805e+17,"@pupbii LOOK SOMEONES GOTTA BE GUCCI 

Rip America trump fucked us all",-4.0,0.0234375,0.25,-14,-3.7265625,-3.7265625,-1.2421875,1010070464.0,02-12-2017 03:51
286,9.33532e+17,@realDonaldTrump @libertyladyusa @FoxNews Golly.....,0.0,0.0234375,-1,-7,-0.9765625,-0.9765625,-0.3255208333333333,101008045.0,23-11-2017 03:05
287,9.39642e+17,@realDonaldTrump @daveweigel How about you go work on some President stuff?,0.0,-0.010102513227513227,-0.5,-16,-0.5101025132275132,-0.5101025132275132,-0.17003417107583774,101012056.0,09-12-2017 23:43
288,9.33487e+17,@therealroseanne And while youre sleeping  Trump will be Making America Great Again!,3.0,-0.0011610413396127676,1,-11,3.998838958660387,3.998838958660387,1.3329463195534623,1010127566.0,23-11-2017 00:07
289,9.33487e+17,@jaredrlinne @realDonaldTrump Keenum. GOAT JR.,0.0,0.0625,0.125,2,0.1875,0.1875,0.0625,1010162887.0,23-11-2017 00:06
290,9.39637e+17,@davidakin @FoxNews @POTUS ummm...On the snobby side. So white men with no post secondary education have no value on your radar?,-2.0,-0.010920540935672511,-1.0,-17,-3.0109205409356723,-3.0109205409356723,-1.0036401803118908,1010168509.0,09-12-2017 23:26
291,9.33537e+17,@realDonaldTrump You are so embarrassing.  Corker was too generous - you wouldnt get into day care!! Sad!,0.0,-0.13051549145299146,0,-31,-0.13051549145299146,-0.13051549145299146,-0.04350516381766382,101018216.0,23-11-2017 03:25
292,9.33471e+17,"@jayemasi @Stretchomarx @WeCartoon @traceyaaron3 @realDonaldTrump You have a low opinion of women.
French national muslum perhaps?
",0.0,-0.07598684210526316,0.0,-5,-0.07598684210526316,-0.07598684210526316,-0.02532894736842105,101022303.0,22-11-2017 23:04
293,9.38981e+17,Should we called Trump as terrorist??,-2.0,0.005952380952380952,0.0,-17,-1.994047619047619,-1.994047619047619,-0.6646825396825397,1010254218.0,08-12-2017 03:57
294,9.33487e+17,@realDonaldTrump Bullshit. You went golfing.,-4.0,-0.184375,-2.0,-19,-6.184375,-6.184375,-2.0614583333333334,101027344.0,23-11-2017 00:05
295,9.34695e+17,@PoliticalShort @SebGorka Whereas Trumps first foray into politics involved a crowd of paid actors pretending to be his supporters. ,0.0,0.00549337026609754,0.0,-24,0.00549337026609754,0.00549337026609754,0.0018311234220325134,1010303406.0,26-11-2017 08:08
296,9.33541e+17,@realDonaldTrump @FoxNews Well if it came from fox it must be true or maybe they are all traveling to get the hell away from you!!!!,-2.0,-0.021111842702751796,-1.625,-10,-3.646111842702752,-3.646111842702752,-1.2153706142342506,1010313368.0,23-11-2017 03:39
297,9.36042e+17,When I see Trump speak it just makes me think of V for Vendetta.,0.0,0.04662386932795096,0.0,-8,0.04662386932795096,0.04662386932795096,0.015541289775983654,1010439506.0,30-11-2017 01:21
298,9.35737e+17,@JudgeJeanine Donald Trump IS the Limelight.,0.0,0.0032051282051282055,0.0,-10,0.0032051282051282055,0.0032051282051282055,0.0010683760683760685,101046852.0,29-11-2017 05:09
299,9.34185e+17,@3ec8cf66c6d44ef @realDonaldTrump Sexual predators? Trump would be the first to go..,0.0,0.07104700854700854,-1,-11,-0.9289529914529915,-0.9289529914529915,-0.30965099715099714,1010525197.0,24-11-2017 22:18
300,9.335e+17,@mcuban @realDonaldTrump Thats just because he can persuade twitter to give him more bots followers so he can fuel his ego. ,0.0,0.02452651515151515,0.5,-16,0.5245265151515152,0.5245265151515152,0.17484217171717173,1010601390.0,23-11-2017 00:58
301,9.33521e+17,@IvankaTrump @realDonaldTrump Thanks obama for setting up this clown potus,2.0,0.013499999999999995,0,-3,2.0135,2.0135,0.6711666666666667,101066201.0,23-11-2017 02:23
302,9.39653e+17,"@BenSasse Senator, so if Trump fires Mueller, are you gonna do anything or just sit back and tweet about the Huskers?",0.0,0.0033547008547008548,0,-13,0.0033547008547008548,0.0033547008547008548,0.0011182336182336183,101073033.0,10-12-2017 00:28
303,9.38988e+17,Wondering why Trump dont get new dentures #DentureDonald,0.0,0.01496212121212121,-1,-12,-0.9850378787878787,-0.9850378787878787,-0.3283459595959596,101076115.0,08-12-2017 04:27
304,9.35725e+17,@BBCBreaking @realDonaldTrump you fucking dorito face I hope you fucking choke in your fucking sleep,-12.0,0.08653846153846155,0.0,-23,-11.913461538461538,-11.913461538461538,-3.9711538461538463,101078161.0,29-11-2017 04:20
305,9.35724e+17,@realDonaldTrump *winner*,4.0,0.08653846153846155,0,-2,4.086538461538462,4.086538461538462,1.3621794871794872,101088667.0,29-11-2017 04:16
306,9.3487e+17,@stengel @GeorgeTakei @realDonaldTrump oops sorry u  again,-3.0,0.0,0.0,-12,-3.0,-3.0,-1.0,1010927478.0,26-11-2017 19:40
307,9.36642e+17,I NEVER thought I would tweet this BUT Protect Flynn at all cost!!!! We need him to be alive to testify against Donald Trump!!!!!! #Flynn,2.0,0.048992673992674,-1,-9,1.048992673992674,1.048992673992674,0.3496642246642247,1011050539.0,01-12-2017 17:03
308,9.36645e+17,"@mosesvalenzuela @DonaldJTrumpJr Flynn will be there so, will low life Trump lol",3.0,0.004578754578754579,-1,1,2.0045787545787546,2.0045787545787546,0.6681929181929182,101106033.0,01-12-2017 17:16
309,9.36646e+17,"@russian_market Flynn sang like a canary, even how Trump ordered him to speak to the Russians. More sanctions incoming,  Putin failed again.",0.0,-0.02355023448773449,-1.0,-7,-1.0235502344877345,-1.0235502344877345,-0.3411834114959115,1011098372.0,01-12-2017 17:19
310,9.34868e+17,@john_zealand @JackPosobiec @realDonaldTrump And Roy Moore cant scrub the fact that he is a pedophile RAPIST.,-4.0,0.047783119658119655,0.25,-7,-3.7022168803418802,-3.7022168803418802,-1.2340722934472934,1011099800.0,26-11-2017 19:35
311,9.33468e+17,@realDonaldTrump You have no class. You will NEVER outdo President Obama in that area. NEVER,-1.0,0.015213815789473685,0,-28,-0.9847861842105263,-0.9847861842105263,-0.3282620614035088,1011110389.0,22-11-2017 22:52
312,9.3354e+17,@FoxNews @POTUS Is this same unemployment rate that piece of crap Trump said was fake in 2016?,-8.0,-0.1505358067858068,-4.25,-34,-12.400535806785808,-12.400535806785808,-4.133511935595269,101112316.0,23-11-2017 03:36
313,9.39648e+17,@DarthHendrick @white64ss @realDonaldTrump Twitter slumber party!!,0.0,0.0,0.0,-4,0.0,0.0,0.0,101115137.0,10-12-2017 00:07
314,9.33553e+17,"@joshgad He must be near trump tower, restraint on sight",0.0,-0.0028388278388278383,0.125,-6,0.12216117216117216,0.12216117216117216,0.04072039072039072,101118493.0,23-11-2017 04:29
315,9.33534e+17,@FakeEmmanuel @UWBushtit I congratulate Trump on getting me to side with Levar on anything,2.0,-0.036458333333333336,-1,-15,0.9635416666666666,0.9635416666666666,0.3211805555555555,101118515.0,23-11-2017 03:12
316,9.35735e+17,@realDonaldTrump Got corruption?,-3.0,0.25,1.5,-23,-1.25,-1.25,-0.4166666666666667,101124414.0,29-11-2017 04:59
317,9.33509e+17,QUICK! I need a funny Trump Christmas pun!!!!!!!! Help!,6.0,-0.013888888888888886,0.25,1,6.236111111111111,6.236111111111111,2.0787037037037037,101129043.0,23-11-2017 01:33
318,9.33477e+17,@Wreckitralph78 @realDonaldTrump with all these failures he still lives like a King..where can I sign on,0.0,-0.15476190476190477,0.0,-28,-0.15476190476190477,-0.15476190476190477,-0.05158730158730159,101132585.0,22-11-2017 23:28
319,9.33491e+17,@ThankGodOurLord @widsss @DonnaChivingto2 @KatrinaPierson @POTUS What do you mean by that?,0.0,0.01236263736263736,0.375,-19,0.3873626373626374,0.3873626373626374,0.12912087912087913,101133291.0,23-11-2017 00:23
320,9.36801e+17,@maybeMAGA @SharylAttkisson @POTUS @realDonaldTrump Me too!!!!!,0.0,-0.03125,-0.125,-9,-0.15625,-0.15625,-0.052083333333333336,101133586.0,02-12-2017 03:34
321,9.33482e+17,@twright55 @ABC @POTUS Prove it ! I tend not to believe stuff like this with nothing to back it up.,2.0,-0.017304421768707483,0.375,-18,2.3576955782312927,2.3576955782312927,0.7858985260770975,1011410677.0,22-11-2017 23:48
322,9.36643e+17,"@leahmcelrath not hard to believe, trump did ask Russia to hack HRC emails",-1.0,-0.08108211233211232,-1.0,-31,-2.0810821123321124,-2.0810821123321124,-0.6936940374440375,1011438804.0,01-12-2017 17:08
323,9.34867e+17,@Getitcracking40 Aoas. You were a sick trump supporter and saying to build the wall. Mean baboso,-1.0,-0.027041039317825033,0,-22,-1.027041039317825,-1.027041039317825,-0.3423470131059417,1011458720.0,26-11-2017 19:31
324,9.36033e+17,@realDonaldTrump You spout more fake news than anybody but Kim Jong Un.,-3.0,-0.09791666666666667,0.0,-16,-3.097916666666667,-3.097916666666667,-1.0326388888888889,1011459036.0,30-11-2017 00:43
325,9.36814e+17,@ABC Foot in your Mouth again. Fake News needs to Say I SORRY to @realDonaldTrump,-4.0,-0.01732954545454545,0,-20,-4.017329545454546,-4.017329545454546,-1.3391098484848485,1011550819.0,02-12-2017 04:29
326,9.33482e+17,@realDonaldTrump @FoxNews Can you travel this weekend? Maybe to mars?,0.0,-0.015625,-1.125,0,-1.140625,-1.140625,-0.3802083333333333,1011574952.0,22-11-2017 23:46
327,9.39639e+17,@MRSSMH2 @realDonaldTrump @daveweigel @washingtonpost He did sobs drowned out everybody,-2.0,-0.06971153846153846,0,-18,-2.0697115384615383,-2.0697115384615383,-0.6899038461538461,1011655608.0,09-12-2017 23:34
328,9.39644e+17,@larryelder @lindseyvonn @realDonaldTrump Right on Larry,0.0,0.078125,0,-10,0.078125,0.078125,0.026041666666666668,101172329.0,09-12-2017 23:52
329,9.36047e+17,@realDonaldTrump @theresa_may you f*cking moron.,-3.0,-0.0625,-1.125,-12,-4.1875,-4.1875,-1.3958333333333333,1011758142.0,30-11-2017 01:40
330,9.39629e+17,@AtheistRepublic Donald Trump,0.0,0.0,0.0,-6,0.0,0.0,0.0,1011814513.0,09-12-2017 22:51
331,9.33506e+17,@Gus4NY Any moment now you may be getting a top secret call from the White House seeking advice on that issue.,2.0,0.006964216339216339,0.125,2,2.1319642163392163,2.1319642163392163,0.7106547387797387,1011866532.0,23-11-2017 01:24
332,9.3604e+17,"@realDonaldTrump @theresa_may Trump, why are you and your family so full of hate?",-3.0,-0.03485576923076923,-0.25,-27,-3.284855769230769,-3.284855769230769,-1.0949519230769231,101186764.0,30-11-2017 01:10
333,9.3348e+17,@IvankaTrump Cute! Cute! Cute! The Trump girls are so beautiful! :),9.0,0.14442307692307693,1.375,-1,10.519423076923077,10.519423076923077,3.506474358974359,101187565.0,22-11-2017 23:38
334,9.36045e+17,@FLOTUS @WhiteHouse Girl you did ya thing BEAUTIFUL,3.0,-0.008226495726495727,0,-20,2.991773504273504,2.991773504273504,0.9972578347578347,1011879762.0,30-11-2017 01:31
335,9.33548e+17,@realDonaldTrump  Which hole are the phones on. Are they at the par 3 8th hole,0.0,-0.030949519230769232,-0.625,-12,-0.6559495192307693,-0.6559495192307693,-0.21864983974358976,1011885152.0,23-11-2017 04:11
336,9.34695e+17,"@Kev1ninLA @realDonaldTrump Truly, I admire your optimism, but no.  It will NEVER happen.  A Morbid Narcissist would not behave that way.",4.0,0.10642361111111111,0.125,-24,4.231423611111111,4.231423611111111,1.410474537037037,101188558.0,26-11-2017 08:05
337,9.39652e+17,"@realDonaldTrump @seanspicer @daveweigel U should be fired, #FakePresident #DentureDonald #PutinsPuppet",-2.0,-0.0014245014245014241,-3,-10,-5.001424501424501,-5.001424501424501,-1.6671415004748338,1011947341.0,10-12-2017 00:25
338,9.35933e+17,@USAAssociation @celesteka @realDonaldTrump So adorable we need him in Congress!!,3.0,0.10416666666666667,0.0,-7,3.1041666666666665,3.1041666666666665,1.034722222222222,1011964483.0,29-11-2017 18:05
339,9.36755e+17,@plethr @pekoleo @RobertPRowles @realDonaldTrump Do your own work ...,0.0,0.01984126984126984,0.125,-11,0.14484126984126983,0.14484126984126983,0.04828042328042328,1011974082.0,02-12-2017 00:31
340,9.39669e+17,@HurricaneFetta @MSNBC @realDonaldTrump Typical liberal crackpot remark nothing intelligent must be one of those little trolls,2.0,0.027712912087912094,0.0,0,2.027712912087912,2.027712912087912,0.675904304029304,1012001389.0,10-12-2017 01:30
341,9.33505e+17,@FoxBusiness @AllenWest @POTUS I agree the most important thing here is insignificant as Mr Ball truly is insignificant!,-1.0,0.04254911754911755,-0.125,-18,-1.0824508824508825,-1.0824508824508825,-0.36081696081696085,1012110630.0,23-11-2017 01:19
342,9.3349e+17,@The_UnSilent_ @BarracakObama @s8n Note the big belly on  $POTUS the pig.,1.0,0.022302350427350428,-0.625,-13,0.3973023504273504,0.3973023504273504,0.1324341168091168,1012114441.0,23-11-2017 00:17
343,9.3603e+17,@JadeForMKXI Trump wouldve been a slave owner lets be real,-3.0,-0.007173382173382173,0.125,-13,-2.882173382173382,-2.882173382173382,-0.9607244607244607,1012144772.0,30-11-2017 00:33
344,9.33499e+17,@realDonaldTrump worse POTUS ratings ever!#sad#no one likes you,-4.0,-0.03496874999999999,1.0,-17,-3.03496875,-3.03496875,-1.01165625,1012152192.0,23-11-2017 00:53
345,9.35931e+17,"@camanpour @pattonoswalt @realDonaldTrump @FoxNews You honestly think that that amoral creep cares about ""truth?""",2.0,0.13192307692307692,0.375,-5,2.506923076923077,2.506923076923077,0.8356410256410256,1012202352.0,29-11-2017 18:00
346,9.36746e+17,@kneadinghands @realDonaldTrump @protesting2016 How did he damage it,-3.0,-0.3894230769230769,-1.5,-14,-4.889423076923077,-4.889423076923077,-1.6298076923076923,1012219543.0,01-12-2017 23:56
347,9.35933e+17,@realDonaldTrump When will you be fired you piece of garbage?,-3.0,0.019764957264957264,0.25,-19,-2.7302350427350426,-2.7302350427350426,-0.9100783475783475,1012236662.0,29-11-2017 18:06
348,9.39676e+17,@StephenAtHome Hey Colbert you fucking hack!  Only against Trump to line your pockets!  Pathetic sellout giant pile of shit!,-10.0,-0.040209920634920626,-1.375,-19,-11.41520992063492,-11.41520992063492,-3.8050699735449736,1012249976.0,10-12-2017 01:57
349,9.33569e+17,"@CharlotteRabbe
Like buying Irish Spring on Summer Solstice Eve.

Or Russian nesting dolls a day before the bloated @POTUS indictment.",1.0,0.024479166666666666,0.125,-22,1.1494791666666666,1.1494791666666666,0.3831597222222222,1012270862.0,23-11-2017 05:32
350,9.35891e+17,@realDonaldTrump How about your past? What about your allegations?,-2.0,0.125,0.5,-17,-1.375,-1.375,-0.4583333333333333,1012286179.0,29-11-2017 15:20
351,9.33468e+17,.@realDonaldTrump where are those military parades? Those sound dope af,0.0,0.1396233974358974,0,-17,0.1396233974358974,0.1396233974358974,0.04654113247863247,1012340964.0,22-11-2017 22:52
352,9.33522e+17,@realDonaldTrump Wages are not rising. Those so-called Trump voters will see no gains.,1.0,-0.031304204374057315,0.875,-12,1.8436957956259428,1.8436957956259428,0.6145652652086476,101239501.0,23-11-2017 02:25
353,9.34696e+17,@CNNPR @realDonaldTrump Fake news is misrepresentation.,-5.0,-0.0923878205128205,-0.625,-22,-5.717387820512821,-5.717387820512821,-1.9057959401709403,1012402549.0,26-11-2017 08:10
354,9.33569e+17,@realDonaldTrump This is so true!,2.0,0.09001068376068377,3.125,-13,5.215010683760684,5.215010683760684,1.7383368945868947,1012421348.0,23-11-2017 05:33
355,9.35728e+17,@WilliamShatner idiot trump is working on that #NetNeutraility,-3.0,0.009377967711301045,0,-17,-2.990622032288699,-2.990622032288699,-0.9968740107628996,101243223.0,29-11-2017 04:29
356,9.35894e+17,"@realDonaldTrump Yeah, but nobody likes you as much as you!",3.0,0.19166666666666665,0.875,-26,4.066666666666666,4.066666666666666,1.3555555555555554,1012456962.0,29-11-2017 15:30
357,9.36031e+17,@realDonaldTrump Inappropriate behavior = being fired.  This is a very interesting concept. Wow!,2.0,0.007270892687559353,-0.125,-12,1.8822708926875593,1.8822708926875593,0.6274236308958531,101248260.0,30-11-2017 00:34
358,9.36757e+17,@realDonaldTrump Probably keeps many many things in his back pocket.,0.0,-0.008207070707070706,0.0,-13,-0.008207070707070706,-0.008207070707070706,-0.0027356902356902354,1012496167.0,02-12-2017 00:40
359,9.36639e+17,"@realDonaldTrump Mueller, is coming for you...................",0.0,0.019688644688644688,0.625,-11,0.6446886446886447,0.6446886446886447,0.2148962148962149,1012498094.0,01-12-2017 16:50
360,9.33544e+17,@Team_Trump45 @realDonaldTrump Integrity!  You are disgustingly ignorant.,0.0,0.2828525641025641,-0.75,-26,-0.4671474358974359,-0.4671474358974359,-0.15571581196581197,1012533558.0,23-11-2017 03:52
361,9.33518e+17,@Kirk0626 @TravisAllen02 @SoMeMediaInc @realDonaldTrump Shut up Kirk.,0.0,0.0375,0.0,-9,0.0375,0.0375,0.012499999999999999,1012594436.0,23-11-2017 02:11
362,9.35742e+17,@KateMarin23 @coasterinoregon @jessbriis @WhiteHouse @FLOTUS maybe she can help secure clean drinking water for #PortoRico....,6.0,0.04687499999999999,0,-3,6.046875,6.046875,2.015625,1012618952.0,29-11-2017 05:27
363,9.3485e+17,@RiaanClaasen @realDonaldTrump @FoxNews We have more respect worldwide now than we ever had when the previous clown was in office,2.0,-0.03828916040100251,-1.0,-23,0.9617108395989975,0.9617108395989975,0.3205702798663325,1012648933.0,26-11-2017 18:23
364,9.36643e+17,@realDonaldTrump Eagerly awaiting your tweet about Flynn news.,0.0,0.025,-0.5,-8,-0.475,-0.475,-0.15833333333333333,101273932.0,01-12-2017 17:08
365,9.36034e+17,"@realDonaldTrump @theresamay 317 mass shootings this year and our president retweets the British KKK.  We are not doing just fine, idiot!",-1.0,-0.06583867521367522,-0.125,-20,-1.1908386752136753,-1.1908386752136753,-0.39694622507122507,101274286.0,30-11-2017 00:46
366,9.39641e+17,@realDonaldTrump @daveweigel You should be fucking fired.,-6.0,0.08190883190883191,-0.125,-19,-6.043091168091168,-6.043091168091168,-2.014363722697056,101278632.0,09-12-2017 23:41
367,9.39655e+17,@realDonaldTrump @daveweigel @washingtonpost You are such a whiny little baby. Can you imagine a real President whining like this?,2.0,-0.12855235042735044,0.0,-28,1.8714476495726495,1.8714476495726495,0.6238158831908832,101282474.0,10-12-2017 00:34
368,9.39632e+17,@TheDotP @piersmorgan Lol bye obvious trump voter!,3.0,0.125,0.0,-25,3.125,3.125,1.0416666666666667,1012934701.0,09-12-2017 23:04
369,9.35733e+17,@HoarseWisperer @Cernovich @realDonaldTrump @TuckerCarlson @seanhannity @GenFlynn I just passed out. ,0.0,0.029722222222222223,-1.0,-5,-0.9702777777777778,-0.9702777777777778,-0.32342592592592595,101294973.0,29-11-2017 04:51
370,9.33207e+17,@FoxNews @realDonaldTrump yes &amp; continue to!,1.0,0.10416666666666667,-1.0,-2,0.10416666666666667,0.10416666666666667,0.034722222222222224,101295362.0,22-11-2017 05:32
371,9.39672e+17,@CLewandowski_ @kayleighmcenany @amazon @JeffBezos @realDonaldTrump Ebay has it too,0.0,-0.015625,-0.125,-12,-0.140625,-0.140625,-0.046875,1013010499.0,10-12-2017 01:43
372,9.3487e+17,@realDonaldTrump Youre a trip.,0.0,-0.08928571428571429,-0.625,-19,-0.7142857142857143,-0.7142857142857143,-0.2380952380952381,101303408.0,26-11-2017 19:43
373,9.33207e+17,@20committee Something tells me this asshole voted for Trump.,-4.0,-0.0875,0.0,-31,-4.0875,-4.0875,-1.3625,1013060251.0,22-11-2017 05:34
374,9.36646e+17,@GuardianRover Someone had better take the Nuclear Codes away from Trump. He is going to need a YUGE distraction for this news event.,0.0,0.013412122328381727,0.0,-15,0.013412122328381727,0.013412122328381727,0.004470707442793909,1013061132.0,01-12-2017 17:19
375,9.33502e+17,"@tomindesert @brahmresnik No the only person with lies is trump, and he does them liberally.",-1.0,0.07275641025641025,0.625,-18,-0.3022435897435898,-0.3022435897435898,-0.10074786324786326,101307175.0,23-11-2017 01:05
376,9.34701e+17,"@davepell Living in Europe Id say vast majority see national media. Trump viewed universally as a joke, albeit not a funny one.",6.0,-0.02609051827801828,-0.75,5,5.223909481721981,5.223909481721981,1.7413031605739937,101308491.0,26-11-2017 08:29
377,9.35932e+17,@ananavarro And @realDonaldTrump will be President for 7 more years!,0.0,0.002403846153846154,0.0,-6,0.002403846153846154,0.002403846153846154,0.0008012820512820514,101310214.0,29-11-2017 18:01
378,9.36641e+17,2017: the reckoning of the sexual predator (but not Donald Trump),0.0,-0.08333333333333333,-1.0,-8,-1.0833333333333333,-1.0833333333333333,-0.3611111111111111,101310647.0,01-12-2017 16:59
379,9.36805e+17,We #NeedtoImpeach @RealDonaldTrump. Join me and sign on to @TomSteyers petition demanding impeachment. The President is mentally unstable,-5.0,-0.00452724358974359,-1.125,-28,-6.129527243589743,-6.129527243589743,-2.043175747863248,1013132029.0,02-12-2017 03:49
380,9.3593e+17,@realDonaldTrump You are obsessed with the tiniest things. The tiniest things. The tiniest thing. Tiny thing. Tiny.,2.0,-0.000701121794871795,0,-13,1.9992988782051282,1.9992988782051282,0.6664329594017094,10131662.0,29-11-2017 17:54
381,9.3899e+17,@ElizLanders @PressSec @realDonaldTrump doesnt have a clue or a say-so in what the civil rights movement was (IS) about.,0.0,0.021167264752791064,0,-27,0.021167264752791064,0.021167264752791064,0.007055754917597021,101320731.0,08-12-2017 04:31
382,9.3664e+17,@realDonaldTrump  @GenFlynn  Youre Going Down MFr.  #maga,0.0,0.018750000000000003,0,-10,0.018750000000000003,0.018750000000000003,0.006250000000000001,1013258162.0,01-12-2017 16:57
383,9.33499e+17,@TweetsByDewey @Mike_Janko @realDonaldTrump Troll,-2.0,0.0,0.0,-7,-2.0,-2.0,-0.6666666666666666,1013302872.0,23-11-2017 00:53
384,9.34183e+17,@Tresse007 @realDonaldTrump Word,0.0,0.0,0.0,-5,0.0,0.0,0.0,1013374544.0,24-11-2017 22:12
385,9.36751e+17,@realDonaldTrump You are an embarrassment and a traitor to your country.  Have a nice night !!!,1.0,0.08764655026990552,-1.375,-35,-0.28735344973009447,-0.28735344973009447,-0.09578448324336482,101341845.0,02-12-2017 00:17
386,9.36042e+17,@MarshaBlackburn @realDonaldTrump Tax cuts that will cut Medicare by 25% and hurt so many Americans. Shame on anyone that votes for this.,-6.0,-0.1785060975609756,0.125,-24,-6.053506097560976,-6.053506097560976,-2.0178353658536587,1013428938.0,30-11-2017 01:19
387,9.34873e+17,@hekasia @BettyBuckley @realDonaldTrump What crappy people the Trumps are,-3.0,-0.18509615384615385,-0.875,-23,-4.060096153846154,-4.060096153846154,-1.3533653846153848,101346316.0,26-11-2017 19:54
388,9.34186e+17,@realDonaldTrump Nope once you started messing with it ITS TRUMPCARE!,0.0,-0.004464285714285714,0,-9,-0.004464285714285714,-0.004464285714285714,-0.001488095238095238,1013486208.0,24-11-2017 22:22
389,9.36029e+17,@GOP @realDonaldTrump Notice the Christmas Trees in the background. Merry Christmas everybody.,3.0,0.01049107142857143,0,-11,3.0104910714285715,3.0104910714285715,1.0034970238095238,1013505818.0,30-11-2017 00:29
390,9.36039e+17,@Cernovich @realDonaldTrump @theresa_may Pour it on!!!!!! @Cernovich,0.0,0.01049107142857143,0,-15,0.01049107142857143,0.01049107142857143,0.0034970238095238097,101353707.0,30-11-2017 01:07
391,9.38979e+17,@trish_regan you know who else should think before they tweet? Donald Trump!,0.0,0.03948135198135198,0.0,-13,0.03948135198135198,0.03948135198135198,0.013160450660450658,1013547494.0,08-12-2017 03:49
392,9.33539e+17,@SatzNina @yashar @dannymasterson I know!!!! And I want it to stop unless its about Trump and his whole brood going to jail!!!!,0.0,0.05413961038961039,0.0,-6,0.05413961038961039,0.05413961038961039,0.018046536796536797,1013557603.0,23-11-2017 03:34
393,9.39671e+17,@realDonaldTrump @daveweigel Waaaaambulance needed for 45!  He may need a pacifier just about now!,0.0,-0.037797619047619045,-0.125,-16,-0.16279761904761905,-0.16279761904761905,-0.05426587301587302,101356636.0,10-12-2017 01:41
394,9.33567e+17,Hey fucknut .@realDonaldTrump - which black American that you cant own is pissing you off tonight?,-3.0,-0.07097069597069597,0.0,-16,-3.070970695970696,-3.070970695970696,-1.0236568986568988,1013585430.0,23-11-2017 05:23
395,9.39633e+17,Sooooo when is trump getting impeached?,0.0,0.0344551282051282,0.25,-2,0.2844551282051282,0.2844551282051282,0.09481837606837606,1013678282.0,09-12-2017 23:10
396,9.3352e+17,you voted for trump #AndThatsWhyWeCantBeFriends,0.0,0.0125,0,-18,0.0125,0.0125,0.004166666666666667,1013706806.0,23-11-2017 02:17
397,9.36039e+17,@CNN Fact check trump just randomly called out some women on twitter thinking she was the uk prime minister,0.0,0.07836576617826618,0.0,-24,0.07836576617826618,0.07836576617826618,0.02612192205942206,1013741802.0,30-11-2017 01:06
398,9.3664e+17,@gaycivilrights But who is the master mind Trump-pence and the GOP he is just the errand boy Trump is the traitor @JudiciaryDems,0.0,0.03473817848817849,0,-26,0.03473817848817849,0.03473817848817849,0.011579392829392831,1013757704.0,01-12-2017 16:55
399,9.39666e+17,@brycetache @Voyager19 @realDonaldTrump Great. Agree!,4.0,0.0,1,-11,5.0,5.0,1.6666666666666667,1013849904.0,10-12-2017 01:19
400,9.33572e+17,@subzerov690 @Dimanc59 @realDonaldTrump Love it,3.0,0.22916666666666666,1.375,-9,4.604166666666667,4.604166666666667,1.5347222222222223,101386990.0,23-11-2017 05:45
401,9.33491e+17,"@ShafPatel @realDonaldTrump DUDE YOU GOT A PROBLEM! Seriously, all your posts are indicative of a rabid leftist s misperceived  reality!",-2.0,-0.02203525641025641,1.5,-37,-0.5220352564102564,-0.5220352564102564,-0.17401175213675213,1013909174.0,23-11-2017 00:22
402,9.3967e+17,@realDonaldTrump I wish you gave a shit about what you posted,-3.0,-0.08191287878787878,-0.25,-24,-3.331912878787879,-3.331912878787879,-1.1106376262626263,101391157.0,10-12-2017 01:36
